cow_id,timestamp,milk_yield_l,milk_conductivity,milk_temp_c,scc_value,target_7d,target_14d,event_onset_day,breed,age_years,parity,vaccination_status,prior_mastitis_flag,calving_date,herd_id
cow_048,2026-03-26T00:00:00,10.762,6.176,39.323,1347144,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-03-27T00:00:00,14.543,4.33,38.678,172930,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-03-28T00:00:00,14.812,4.352,38.675,244573,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-03-29T00:00:00,14.97,4.178,38.689,171202,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-03-30T00:00:00,14.44,4.111,38.656,167752,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-03-31T00:00:00,15.636,4.341,38.714,192818,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-01T00:00:00,14.599,4.299,38.758,189679,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-02T00:00:00,14.384,4.255,38.741,112234,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-03T00:00:00,14.632,4.204,38.719,137973,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-04T00:00:00,14.06,4.265,38.753,251924,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-05T00:00:00,14.842,4.221,38.832,176235,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-06T00:00:00,14.866,4.427,38.648,100105,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-07T00:00:00,15.08,4.138,38.745,173461,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-08T00:00:00,14.875,4.142,38.616,178388,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-09T00:00:00,14.519,4.123,38.68,169128,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_048,2026-04-10T00:00:00,15.174,4.313,38.674,170000,0,0,84,Jersey,3,3,1,0,2026-01-14,demo_herd_01
cow_049,2026-01-01T00:00:00,16.03,4.663,38.817,201087,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-02T00:00:00,14.865,4.745,38.62,171488,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-03T00:00:00,15.089,4.805,38.673,173956,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-04T00:00:00,15.597,4.732,38.616,246510,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-05T00:00:00,15.107,4.738,38.786,127968,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-06T00:00:00,15.52,4.778,38.694,199192,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-07T00:00:00,16.008,4.835,38.674,158227,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-08T00:00:00,16.493,4.748,38.713,250627,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-09T00:00:00,16.57,4.765,38.661,171756,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-10T00:00:00,14.861,4.859,38.731,136396,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-11T00:00:00,15.163,4.737,38.706,208505,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-12T00:00:00,15.295,4.766,38.716,220749,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-13T00:00:00,15.154,4.758,38.756,104907,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-14T00:00:00,15.718,4.786,38.627,163287,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-15T00:00:00,15.835,4.783,38.611,172391,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-16T00:00:00,15.644,4.674,38.624,246814,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-17T00:00:00,15.787,4.844,38.731,246962,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-18T00:00:00,15.209,4.642,38.711,191213,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-19T00:00:00,15.019,4.544,38.731,178285,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-20T00:00:00,15.849,4.641,38.772,217626,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-21T00:00:00,16.018,4.804,38.752,168613,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-22T00:00:00,15.151,4.602,38.729,201675,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-23T00:00:00,16.294,4.755,38.605,218662,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-24T00:00:00,15.349,4.832,38.7,129548,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-25T00:00:00,15.464,4.906,38.714,178760,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-26T00:00:00,16.292,4.787,38.738,151014,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-27T00:00:00,16.283,4.732,38.626,178058,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-28T00:00:00,15.723,4.793,38.644,215570,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-29T00:00:00,15.125,4.75,38.596,186232,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-30T00:00:00,15.195,4.856,38.623,186317,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-01-31T00:00:00,15.91,4.805,38.65,144179,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-01T00:00:00,15.567,4.863,38.611,203532,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-02T00:00:00,16.169,4.709,38.784,136758,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-03T00:00:00,15.542,4.759,38.636,210812,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-04T00:00:00,15.903,4.783,38.661,152835,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-05T00:00:00,15.432,4.846,38.664,117331,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-06T00:00:00,16.399,4.811,38.78,231579,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-07T00:00:00,14.65,4.713,38.706,162306,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-08T00:00:00,15.112,4.664,38.559,205167,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-09T00:00:00,16.277,4.855,38.659,194882,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-10T00:00:00,16.194,4.733,38.666,194227,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-11T00:00:00,15.79,4.642,38.659,186837,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-12T00:00:00,16.155,4.607,38.659,145575,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-13T00:00:00,15.266,4.689,38.73,189702,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-14T00:00:00,16.124,4.667,38.692,196863,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-15T00:00:00,15.417,4.836,38.628,149319,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-16T00:00:00,15.223,4.775,38.721,202407,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-17T00:00:00,15.306,4.852,38.698,190446,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-18T00:00:00,15.845,4.826,38.728,135582,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-19T00:00:00,15.925,4.769,38.816,209806,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-20T00:00:00,16.279,4.73,38.662,231158,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-21T00:00:00,15.29,4.823,38.631,193151,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-22T00:00:00,15.636,4.856,38.798,136600,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-23T00:00:00,15.293,4.837,38.737,239698,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-24T00:00:00,16.496,4.682,38.682,151415,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-25T00:00:00,15.443,4.731,38.738,198035,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-26T00:00:00,15.19,4.897,38.642,154516,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-27T00:00:00,15.645,4.789,38.69,189435,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-02-28T00:00:00,15.841,4.84,38.624,203309,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-01T00:00:00,15.539,4.75,38.666,117122,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-02T00:00:00,15.601,4.833,38.766,199462,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-03T00:00:00,15.37,4.731,38.597,180352,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-04T00:00:00,15.747,4.835,38.693,212441,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-05T00:00:00,16.252,4.83,38.729,178419,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-06T00:00:00,14.911,4.63,38.567,186529,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-07T00:00:00,15.528,4.852,38.763,190361,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-08T00:00:00,15.029,4.8,38.573,150712,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-09T00:00:00,15.912,4.815,38.745,195896,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-10T00:00:00,14.858,4.696,38.688,119318,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-11T00:00:00,15.754,4.711,38.766,167333,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-12T00:00:00,16.137,4.959,38.69,179129,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-13T00:00:00,16.16,4.653,38.814,133278,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-14T00:00:00,15.426,4.792,38.648,202804,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-15T00:00:00,16.144,4.775,38.741,181400,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-16T00:00:00,15.941,4.639,38.754,200243,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-17T00:00:00,15.247,4.589,38.65,205690,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-18T00:00:00,14.931,4.591,38.679,129082,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-19T00:00:00,15.389,4.723,38.672,151172,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-20T00:00:00,15.774,4.718,38.626,147104,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-21T00:00:00,15.954,4.82,38.678,217773,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-22T00:00:00,15.943,4.782,38.73,193789,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-23T00:00:00,15.918,4.715,38.803,102296,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-24T00:00:00,15.603,4.726,38.677,169212,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-25T00:00:00,15.929,4.767,38.727,260767,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-26T00:00:00,15.99,4.778,38.726,184152,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-27T00:00:00,15.707,4.708,38.707,215479,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-28T00:00:00,16.471,4.722,38.704,174747,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-29T00:00:00,15.386,4.847,38.541,166736,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-30T00:00:00,15.786,4.789,38.644,160372,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-03-31T00:00:00,15.664,4.776,38.725,167706,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-01T00:00:00,16.371,4.879,38.748,120696,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-02T00:00:00,15.777,4.789,38.755,137097,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-03T00:00:00,16.35,4.745,38.687,214043,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-04T00:00:00,15.656,4.799,38.713,182258,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-05T00:00:00,15.666,4.75,38.629,147828,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-06T00:00:00,15.995,4.681,38.698,215317,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-07T00:00:00,15.189,4.645,38.675,187903,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-08T00:00:00,15.663,4.714,38.604,199020,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-09T00:00:00,15.778,4.713,38.653,270376,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_049,2026-04-10T00:00:00,15.845,4.768,38.663,270710,0,0,-1,Indigenous,3,1,1,0,2025-12-10,demo_herd_01
cow_050,2026-01-01T00:00:00,15.049,4.938,38.568,135807,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-02T00:00:00,14.784,4.986,38.659,161380,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-03T00:00:00,13.992,4.775,38.636,182730,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-04T00:00:00,14.07,4.871,38.654,174689,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-05T00:00:00,14.291,4.922,38.494,187631,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-06T00:00:00,14.373,4.95,38.582,158641,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-07T00:00:00,13.689,4.89,38.584,170784,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-08T00:00:00,15.522,4.936,38.591,156144,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-09T00:00:00,14.661,5.007,38.711,122365,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-10T00:00:00,14.106,4.807,38.574,166084,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-11T00:00:00,15.064,4.947,38.667,158853,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-12T00:00:00,14.883,4.832,38.625,139420,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-13T00:00:00,14.174,4.87,38.567,208127,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-14T00:00:00,13.887,4.936,38.641,226863,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-15T00:00:00,13.95,4.719,38.642,98735,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-16T00:00:00,14.473,5.008,38.601,227587,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-17T00:00:00,15.036,4.854,38.599,173428,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-18T00:00:00,15.113,4.831,38.624,187088,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-19T00:00:00,14.929,4.888,38.591,168237,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-20T00:00:00,14.352,4.925,38.577,107311,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-21T00:00:00,14.364,4.828,38.622,170742,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-22T00:00:00,14.67,4.884,38.541,181735,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-23T00:00:00,14.472,4.861,38.482,145747,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-24T00:00:00,14.191,5.034,38.556,178689,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-25T00:00:00,13.952,4.82,38.571,131357,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-26T00:00:00,15.061,5.016,38.67,168568,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-27T00:00:00,14.932,4.887,38.628,158083,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-28T00:00:00,14.787,4.928,38.581,220128,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-29T00:00:00,13.994,4.903,38.638,252200,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-30T00:00:00,13.89,4.859,38.59,181111,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-01-31T00:00:00,14.149,4.891,38.529,190882,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-01T00:00:00,14.181,4.659,38.552,212703,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-02T00:00:00,14.839,5.099,38.57,127334,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-03T00:00:00,14.909,4.824,38.663,216572,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-04T00:00:00,13.649,5.026,38.612,212710,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-05T00:00:00,15.503,5.068,38.571,206913,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-06T00:00:00,14.288,4.824,38.645,195523,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-07T00:00:00,14.831,5.075,38.56,197221,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-08T00:00:00,14.153,4.811,38.704,179165,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-09T00:00:00,14.772,4.961,38.681,169823,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-10T00:00:00,14.239,4.891,38.695,206667,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-11T00:00:00,13.436,4.944,38.657,225938,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-12T00:00:00,14.361,5.258,38.681,351905,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-13T00:00:00,13.332,5.221,38.747,419642,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-14T00:00:00,13.372,5.505,38.839,475729,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-15T00:00:00,13.184,5.591,38.9,624742,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-16T00:00:00,12.831,5.547,38.916,653867,0,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-17T00:00:00,12.14,5.854,39.07,840636,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-18T00:00:00,11.695,5.926,39.049,895932,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-19T00:00:00,12.234,6.145,39.169,979700,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-20T00:00:00,11.963,6.182,39.061,1048714,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-21T00:00:00,11.339,6.343,39.14,1155701,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-22T00:00:00,11.486,6.538,39.176,1178256,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-23T00:00:00,10.165,6.664,39.303,1323868,1,1,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-24T00:00:00,10.46,6.838,39.264,1401766,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-25T00:00:00,14.564,4.834,38.641,146723,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-26T00:00:00,15.332,4.953,38.64,163729,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-27T00:00:00,15.182,4.909,38.684,171487,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-02-28T00:00:00,14.929,4.827,38.672,200063,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-01T00:00:00,14.292,4.917,38.662,148122,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-02T00:00:00,14.287,4.897,38.62,140503,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-03T00:00:00,14.114,4.784,38.622,177673,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-04T00:00:00,14.437,4.859,38.589,102992,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-05T00:00:00,15.112,4.811,38.565,142218,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-06T00:00:00,14.251,4.834,38.65,211816,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-07T00:00:00,14.336,4.894,38.615,182642,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-08T00:00:00,14.692,4.905,38.624,184343,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-09T00:00:00,14.793,4.953,38.725,166720,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-10T00:00:00,14.069,4.968,38.571,190783,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-11T00:00:00,14.358,4.913,38.674,181171,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-12T00:00:00,14.015,4.844,38.665,180325,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-13T00:00:00,14.327,4.875,38.579,137367,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-14T00:00:00,14.568,4.959,38.637,183750,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-15T00:00:00,14.563,5.031,38.538,223804,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-16T00:00:00,14.829,4.916,38.573,180409,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-17T00:00:00,14.963,4.918,38.637,161720,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-18T00:00:00,14.435,4.913,38.68,223793,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-19T00:00:00,14.111,4.85,38.55,193278,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-20T00:00:00,14.045,4.822,38.727,234985,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-21T00:00:00,14.432,4.815,38.61,172528,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-22T00:00:00,14.335,4.711,38.607,189500,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-23T00:00:00,14.533,4.781,38.592,195620,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-24T00:00:00,14.007,4.873,38.627,132459,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-25T00:00:00,14.791,4.724,38.652,111814,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-26T00:00:00,14.353,4.926,38.603,173039,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-27T00:00:00,14.183,4.768,38.576,168078,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-28T00:00:00,14.998,4.928,38.621,184092,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
cow_050,2026-03-29T00:00:00,14.518,4.988,38.609,211912,0,0,54,Jersey,3,1,1,0,2026-01-09,demo_herd_01
